datetime,I_sg,CH14,CH15,T_0,T_270,T_90,T_180,I_aps,mf,CH7,CH8,pw,elapsed_time,Isg,eta,T_0_smooth,T_0_dTdt,T_90_smooth,T_90_dTdt,T_180_smooth,T_180_dTdt,T_270_smooth,T_270_dTdt
2025/10/25 11:59,10.03,27.8,0.402,34.9,34.7,35.4,32.4,-0.8639,22.14446582,4.93,0.108,1.940809453,989,3.272870306,3.064588285,34.96952255,-0.002812776,35.41647225,-0.003413418,32.31606247,-0.003062038,34.73799353,-0.00302536
2025/10/25 11:59,10.01,27.8,0.4065,34.9,34.7,35.4,32.3,-0.8649,22.48198202,4.93,0.106,1.941378295,990,3.308589318,3.025458598,34.9667638,-0.002812779,35.41306586,-0.00341264,32.31301788,-0.003063118,34.7349583,-0.003025311
2025/10/25 11:59,10.02,27.8,0.4046,34.9,34.7,35.4,32.3,-0.8663,22.33923313,4.93,0.109,1.940524873,991,3.292776353,3.043024769,34.9638563,-0.002811348,35.40966229,-0.003411952,32.30982711,-0.003062776,34.731775,-0.003023828
2025/10/25 11:59,10.03,27.8,0.4035,34.9,34.7,35.4,32.3,-0.8659,22.25675073,4.93,0.109,1.940524873,992,3.284223049,3.053994766,34.96094922,-0.002809969,35.40626164,-0.003411354,32.30663935,-0.003062496,34.72859282,-0.003022397
2025/10/25 11:59,10.02,27.9,0.4001,34.9,34.7,35.4,32.3,-0.8646,21.98325229,4.93,0.107,1.941093927,993,3.256277384,3.077133432,34.95804265,-0.002808642,35.40286402,-0.003410846,32.30345469,-0.003062278,34.72556095,-0.003019531
2025/10/25 11:59,10.01,27.8,0.4031,34.9,34.7,35.4,32.4,-0.8649,22.22678653,4.93,0.104,1.941946715,994,3.282947977,3.049088828,34.95513667,-0.002807367,35.39946953,-0.003410428,32.30027321,-0.003062124,34.72253037,-0.003019736
2025/10/25 11:59,10,27.8,0.4043,34.9,34.7,35.4,32.3,-0.8646,22.31672617,4.93,0.107,1.941093927,995,3.291191016,3.038413739,34.95238044,-0.002804659,35.39607826,-0.003410101,32.29709501,-0.003062032,34.71950117,-0.003017022
2025/10/25 11:59,10.01,27.8,0.4031,34.9,34.7,35.4,32.3,-0.8646,22.22678653,4.93,0.108,1.940809453,996,3.281474532,3.050457927,34.94947436,-0.002803512,35.39269031,-0.003409864,32.29406926,-0.003060518,34.71632283,-0.003015869
2025/10/25 11:59,10.03,27.8,0.4046,34.9,34.7,35.4,32.3,-0.8669,22.33923313,4.93,0.107,1.941093927,997,3.293517463,3.045376293,34.9467182,-0.002800931,35.38930578,-0.003409719,32.29104547,-0.003059092,34.71329515,-0.003013282
2025/10/25 11:59,10.03,27.8,0.4005,34.9,34.7,35.4,32.3,-0.8649,22.03240141,4.93,0.109,1.940524873,998,3.260726131,3.076001969,34.94396145,-0.002798426,35.38592477,-0.003409666,32.28787461,-0.003059239,34.7101185,-0.003012257
2025/10/25 11:59,10.02,27.8,0.4024,34.9,34.7,35.4,32.3,-0.8642,22.1743869,4.93,0.105,1.941662558,999,3.277107103,3.057574771,34.94120418,-0.002795997,35.38239678,-0.003408195,32.28485648,-0.003057964,34.70709268,-0.003009798
2025/10/25 11:59,10.03,27.8,0.4035,34.9,34.7,35.4,32.3,-0.8639,22.25675073,4.93,0.106,1.941378295,1000,3.285330283,3.052965497,34.93829737,-0.002795129,35.37917071,-0.003406816,32.28184056,-0.003056778,34.70406717,-0.003007415
2025/10/25 11:59,10.01,27.8,0.4009,34.9,34.7,35.4,32.3,-0.8649,22.06226369,4.93,0.107,1.941093927,1001,3.26460328,3.06622249,34.9355408,-0.002792828,35.37594695,-0.003405553,32.27867785,-0.003057164,34.70104205,-0.003005109
2025/10/25 11:59,10.02,27.8,0.4028,34.9,34.7,35.4,32.3,-0.8656,22.20432366,4.93,0.105,1.941662558,1002,3.280241442,3.054653195,34.93278396,-0.002790602,35.37257651,-0.003405892,32.27551903,-0.003057616,34.69801741,-0.003002878
2025/10/25 11:59,10.02,27.8,0.4009,34.9,34.7,35.4,32.3,-0.8632,22.06226369,4.93,0.106,1.941378295,1003,3.26496901,3.06894184,34.93002692,-0.002788452,35.36935919,-0.003404838,32.27251328,-0.003056647,34.69514395,-0.003002232
2025/10/25 11:59,10.01,27.8,0.4024,34.9,34.7,35.4,32.3,-0.8642,22.1743869,4.93,0.105,1.941662558,1004,3.277107103,3.054523299,34.92726976,-0.002786378,35.3661445,-0.003403901,32.26951011,-0.003055767,34.69227264,-0.003001687
2025/10/25 11:59,10.01,27.8,0.4061,34.9,34.7,35.4,32.3,-0.8616,22.45190022,4.93,0.108,1.940809453,1005,3.304755049,3.02896882,34.92451257,-0.00278438,35.36278341,-0.003404566,32.2665096,-0.003054977,34.68925298,-0.002999733
2025/10/25 11:59,10.02,27.8,0.4035,34.9,34.6,35.4,32.3,-0.8629,22.25675073,4.93,0.109,1.940524873,1006,3.284223049,3.050949905,34.92175543,-0.002782457,35.35957575,-0.00340384,32.26351183,-0.003054276,34.68623415,-0.002997855
2025/10/25 11:59,10.02,27.8,0.4046,34.9,34.7,35.4,32.3,-0.8646,22.33923313,4.93,0.109,1.940524873,1007,3.292776353,3.043024769,34.91899841,-0.00278061,35.35622191,-0.003404716,32.2603678,-0.003055151,34.68321625,-0.002996054
2025/10/25 11:59,10.03,27.8,0.4035,34.9,34.7,35.4,32.3,-0.8652,22.25675073,4.93,0.109,1.940524873,1008,3.284223049,3.053994766,34.9160925,-0.002780324,35.35287259,-0.003405687,32.25722819,-0.003056091,34.68005025,-0.002995815
2025/10/25 11:59,10.01,27.8,0.4005,34.9,34.7,35.4,32.3,-0.8646,22.03240141,4.93,0.108,1.940809453,1009,3.261091708,3.069524226,34.91318838,-0.00278009,35.34952788,-0.003406752,32.25409309,-0.003057098,34.67703745,-0.002997138
2025/10/25 11:59,10.03,27.8,0.405,34.9,34.6,35.4,32.3,-0.8632,22.36925613,4.93,0.105,1.941662558,1010,3.297362392,3.041825195,34.91028611,-0.002779908,35.34618789,-0.003407912,32.25096259,-0.003058172,34.67387822,-0.002997029
2025/10/25 11:59,10.01,27.8,0.4031,34.9,34.6,35.4,32.3,-0.8673,22.22678653,4.93,0.107,1.941093927,1011,3.281843099,3.050115346,34.90738578,-0.002779778,35.34285272,-0.003409167,32.24783677,-0.003059313,34.67072174,-0.002996973
2025/10/25 11:59,10.02,27.8,0.4013,34.9,34.6,35.4,32.3,-0.8629,22.09214165,4.93,0.106,1.941378295,1012,3.268117218,3.065985499,34.90448746,-0.002779701,35.33952245,-0.003410517,32.24471572,-0.003060522,34.66756812,-0.002996972
2025/10/25 11:59,10.01,27.8,0.4005,34.9,34.6,35.4,32.3,-0.8626,22.03240141,4.93,0.105,1.941662558,1013,3.262187624,3.068493034,34.90174035,-0.002778192,35.3363463,-0.003410479,32.24174862,-0.003060314,34.66456652,-0.002995539
2025/10/25 11:59,10.03,27.8,0.4061,34.9,34.6,35.4,32.3,-0.8639,22.45190022,4.93,0.104,1.941946715,1014,3.306244445,3.03365349,34.89899391,-0.002776759,35.33317377,-0.003410561,32.23893408,-0.003058714,34.66156644,-0.002994184
2025/10/25 11:59,10.01,27.8,0.4069,34.9,34.6,35.4,32.3,-0.8622,22.5120795,4.93,0.109,1.940524873,1015,3.310555145,3.023662063,34.89624823,-0.002775402,35.33000495,-0.003410764,32.23597248,-0.003058715,34.65856797,-0.002992907
2025/10/25 11:59,10.02,27.8,0.4005,34.9,34.6,35.4,32.3,-0.8632,22.03240141,4.93,0.108,1.940809453,1016,3.261091708,3.072590683,34.89350339,-0.002774123,35.32683996,-0.003411088,32.23301452,-0.003058809,34.65572029,-0.002990224
2025/10/25 11:59,10.02,27.8,0.4035,34.9,34.6,35.4,32.3,-0.8649,22.25675073,4.93,0.105,1.941662558,1017,3.285699087,3.049579324,34.89075946,-0.00277292,35.32352828,-0.003410024,32.23006027,-0.003058996,34.65272379,-0.002989128
2025/10/25 11:59,10.02,27.8,0.4009,34.9,34.6,35.4,32.3,-0.8636,22.06226369,4.93,0.105,1.941662558,1018,3.265334604,3.068598234,34.88801654,-0.002771794,35.32036823,-0.003407572,32.22725893,-0.003057791,34.64987827,-0.002986625
2025/10/25 11:59,10.01,27.8,0.4031,34.9,34.6,35.4,32.3,-0.8619,22.22678653,4.93,0.104,1.941946715,1019,3.282947977,3.049088828,34.8852747,-0.002770745,35.31706021,-0.003406727,32.2243109,-0.003058189,34.6468841,-0.00298571
2025/10/25 11:59,10.02,27.8,0.4058,34.9,34.6,35.4,32.3,-0.8642,22.42934916,4.93,0.106,1.941378295,1020,3.303184109,3.03343673,34.88253402,-0.002769773,35.31375491,-0.00340598,32.22151597,-0.003057196,34.64389197,-0.002984873
2025/10/25 11:59,10.01,27.8,0.4069,34.9,34.6,35.4,32.3,-0.8649,22.5120795,4.93,0.109,1.940524873,1021,3.310555145,3.023662063,34.87979459,-0.002768878,35.31045243,-0.003405331,32.21872362,-0.003056322,34.64105108,-0.00298263
2025/10/25 12:00,10.02,27.8,0.4028,34.9,34.6,35.4,32.2,-0.8632,22.20432366,4.93,0.109,1.940524873,1022,3.278768982,3.056025006,34.87705647,-0.002768061,35.30730197,-0.003403296,32.21593396,-0.003055565,34.63821091,-0.002980491
2025/10/25 12:00,10.02,27.8,0.4005,34.9,34.6,35.3,32.3,-0.8646,22.03240141,4.93,0.106,1.941378295,1023,3.261822454,3.071902331,34.87431977,-0.002767321,35.30400394,-0.003402868,32.21314707,-0.003054927,34.63537156,-0.002978454
2025/10/25 12:00,10.03,27.8,0.4028,34.9,34.6,35.3,32.2,-0.8642,22.20432366,4.93,0.105,1.941662558,1024,3.280241442,3.057701751,34.87158454,-0.002766658,35.30085813,-0.003401053,32.21006334,-0.003054384,34.63253311,-0.00297652
2025/10/25 12:00,10.01,27.8,0.4013,34.9,34.6,35.4,32.3,-0.8626,22.09214165,4.93,0.107,1.941093927,1025,3.267751064,3.063268837,34.86885089,-0.002766073,35.29756495,-0.003400846,32.20713167,-0.003052427,34.62969565,-0.002974689
2025/10/25 12:00,10.02,27.8,0.4031,34.9,34.6,35.3,32.2,-0.8632,22.22678653,4.93,0.105,1.941662558,1026,3.282579821,3.052477181,34.86611887,-0.002765566,35.29442419,-0.003399254,32.20420155,-0.003050566,34.62685928,-0.002972961
2025/10/25 12:00,10.02,27.8,0.4031,34.9,34.5,35.4,32.3,-0.8649,22.22678653,4.93,0.108,1.940809453,1027,3.281474532,3.053505338,34.86338859,-0.002765137,35.29128535,-0.003397784,32.20142366,-0.003050309,34.62387497,-0.002972822
2025/10/25 12:00,10.02,27.8,0.4024,34.9,34.6,35.3,32.2,-0.8636,22.1743869,4.93,0.109,1.940524873,1028,3.275636687,3.0589473,34.86066012,-0.002764786,35.28799794,-0.003394929,32.1984984,-0.003048662,34.62104253,-0.002971277
2025/10/25 12:00,10.01,27.8,0.4043,34.8,34.5,35.2,32.1,-0.8629,22.31672617,4.93,0.107,1.941093927,1029,3.291191016,3.041452152,34.85793353,-0.002764513,35.28471117,-0.003392174,32.19572555,-0.003048621,34.61821143,-0.002969835
2025/10/25 12:00,10.01,27.8,0.4046,34.7,34.5,35.2,32.1,-0.8629,22.33923313,4.93,0.109,1.940524873,1030,3.292776353,3.039987818,34.85505981,-0.002765804,35.28127601,-0.003391003,32.19265642,-0.003048675,34.61523267,-0.002969983
2025/10/25 12:00,10.01,27.8,0.4046,34.8,34.5,35.2,32.1,-0.8629,22.33923313,4.93,0.109,1.940524873,1031,3.292776353,3.039987818,34.85233874,-0.002765664,35.27784318,-0.003389908,32.18959077,-0.003048802,34.61225693,-0.00297021
2025/10/25 12:00,10.02,27.8,0.4043,34.8,34.5,35.2,32.1,-0.8646,22.31672617,4.93,0.109,1.940524873,1032,3.290450675,3.045175567,34.84961979,-0.002765603,35.27441277,-0.003388889,32.18652871,-0.003049001,34.6091337,-0.002969009
2025/10/25 12:00,10.03,27.8,0.4031,34.7,34.5,35.2,32.1,-0.8663,22.22678653,4.93,0.108,1.940809453,1033,3.281474532,3.056552748,34.84675246,-0.002764112,35.27113397,-0.003386461,32.18361942,-0.003047789,34.60601217,-0.002967864
2025/10/25 12:00,10.01,27.8,0.4058,34.7,34.5,35.4,32.3,-0.8629,22.42934916,4.93,0.107,1.941093927,1034,3.30281214,3.030750638,34.84388591,-0.002762677,35.26785628,-0.003384133,32.18071239,-0.003046674,34.60289242,-0.002966776
2025/10/25 12:00,10.02,27.8,0.4009,34.9,34.6,35.4,32.3,-0.8626,22.06226369,4.93,0.108,1.940809453,1035,3.264237415,3.069629664,34.84117083,-0.002762805,35.26457981,-0.003381906,32.17795682,-0.003044171,34.59992363,-0.002964259
2025/10/25 12:00,10.01,27.9,0.4043,34.9,34.6,35.4,32.3,-0.8652,22.29711529,4.93,0.106,1.941378295,1036,3.289531535,3.042986484,34.8384582,-0.002763013,35.26145376,-0.003378294,32.17520219,-0.003041789,34.59695529,-0.002961824
2025/10/25 12:00,10.02,27.9,0.4013,34.9,34.6,35.3,32.3,-0.8666,22.07275126,4.93,0.107,1.941093927,1037,3.265708195,3.068247192,34.83559749,-0.002761792,35.25817851,-0.003376292,32.1722995,-0.003041014,34.5939875,-0.002959469
2025/10/25 12:00,10.01,27.9,0.4013,34.9,34.6,35.4,32.3,-0.8632,22.07275126,4.92,0.105,1.935356528,1038,3.258308934,3.072145768,34.83273789,-0.002760626,35.25490478,-0.00337439,32.16939944,-0.003040337,34.59102033,-0.002957195
2025/10/25 12:00,10.02,27.9,0.4028,34.9,34.6,35.4,32.2,-0.8646,22.18482317,4.93,0.105,1.941662558,1039,3.278200822,3.05655466,34.82987948,-0.002759516,35.25163266,-0.003372589,32.16650209,-0.003039758,34.58805388,-0.002955002
2025/10/25 12:00,10,27.9,0.4043,34.9,34.6,35.3,32.2,-0.8642,22.29711529,4.93,0.106,1.941378295,1040,3.289531535,3.039946537,34.82702232,-0.002758462,35.24836225,-0.003370889,32.16345694,-0.003037768,34.58508822,-0.002952889
2025/10/25 12:00,10.02,27.9,0.4028,34.9,34.5,35.3,32.2,-0.8656,22.18482317,4.93,0.108,1.940809453,1041,3.277097681,3.057583562,34.82431561,-0.002755979,35.24509364,-0.003369289,32.16041319,-0.003035852,34.58197285,-0.002949349
2025/10/25 12:00,10.02,27.8,0.4065,34.9,34.5,35.3,32.2,-0.8679,22.48198202,4.93,0.106,1.941378295,1042,3.308589318,3.028481034,34.82145972,-0.002755061,35.24182694,-0.003367791,32.15737093,-0.003034011,34.57885696,-0.002945866
2025/10/25 12:00,10.01,27.8,0.4009,34.9,34.5,35.3,32.2,-0.8619,22.06226369,4.93,0.108,1.940809453,1043,3.264237415,3.066566162,34.81860533,-0.002754199,35.23856225,-0.003366394,32.15433023,-0.003032244,34.57574062,-0.00294244
2025/10/25 12:00,10,27.9,0.4065,34.9,34.6,35.3,32.2,-0.8636,22.46220874,4.93,0.104,1.941946715,1044,3.307303504,3.023611226,34.81590162,-0.002751909,35.23529966,-0.003365099,32.15129119,-0.003030552,34.57262393,-0.002939071
2025/10/25 12:00,10,27.9,0.4024,34.9,34.5,35.2,32.1,-0.8629,22.15491579,4.93,0.109,1.940524873,1045,3.273597449,3.054743338,34.81304896,-0.002751184,35.23203928,-0.003363905,32.14825389,-0.003028936,34.56950696,-0.002935758
2025/10/25 12:00,10.02,27.8,0.4065,34.8,34.5,35.2,32.1,-0.8646,22.48198202,4.93,0.106,1.941378295,1046,3.308589318,3.028481034,34.81019804,-0.002750515,35.2287812,-0.003362813,32.14521842,-0.003027394,34.56624069,-0.002933988
2025/10/25 12:00,10.03,27.8,0.4065,34.8,34.5,35.2,32.1,-0.8656,22.48198202,4.94,0.109,1.946840227,1047,3.315753946,3.024953046,34.80734893,-0.002749902,35.22552551,-0.003361823,32.14218486,-0.003025927,34.56312641,-0.00293376
2025/10/25 12:00,10.03,27.8,0.4031,34.8,34.5,35.2,32.1,-0.8656,22.22678653,4.93,0.109,1.940524873,1048,3.281105828,3.056896219,34.80450171,-0.002749347,35.22227233,-0.003360936,32.13915331,-0.003024536,34.5601642,-0.002932104
2025/10/25 12:00,10.04,27.8,0.4061,34.8,34.5,35.2,32.1,-0.8649,22.45190022,4.93,0.107,1.941093927,1049,3.305127605,3.037704197,34.80165646,-0.002748848,35.21902174,-0.00336015,32.13612385,-0.00302322,34.55705295,-0.002929021
2025/10/25 12:00,10.03,27.8,0.4016,34.7,34.5,35.2,32.1,-0.8636,22.11456042,4.93,0.109,1.940524873,1050,3.269370971,3.067868434,34.79881326,-0.002748407,35.21577385,-0.003359468,32.13309656,-0.00302198,34.55394184,-0.002925995
2025/10/25 12:00,10.02,27.8,0.4028,34.7,34.5,35.2,32.1,-0.8646,22.20432366,4.93,0.106,1.941378295,1051,3.279873532,3.054995841,34.79597218,-0.002748023,35.21252876,-0.003358888,32.13022213,-0.003022325,34.55083096,-0.002923026
2025/10/25 12:00,10.02,27.8,0.4009,34.7,34.5,35.2,32.1,-0.8642,22.06226369,4.93,0.106,1.941378295,1052,3.26496901,3.06894184,34.7932839,-0.002749205,35.20928656,-0.003358412,32.12735156,-0.003022771,34.54787099,-0.002921624
2025/10/25 12:00,10.01,27.8,0.4009,34.7,34.5,35.2,32.1,-0.8616,22.06226369,4.93,0.105,1.941662558,1053,3.265334604,3.065535761,34.7905979,-0.002747474,35.20619645,-0.003356554,32.12463403,-0.003021831,34.54491292,-0.002920303
2025/10/25 12:00,10.02,27.8,0.4013,34.7,34.5,35.2,32.1,-0.8629,22.09214165,4.93,0.105,1.941662558,1054,3.268483237,3.065642157,34.78791277,-0.002745826,35.20310795,-0.003354823,32.12191903,-0.003021016,34.54210743,-0.002920573
2025/10/25 12:00,10.02,27.8,0.405,34.8,34.5,35.2,32.1,-0.8619,22.36925613,4.93,0.106,1.941378295,1055,3.296991669,3.039134158,34.78522859,-0.002744259,35.20002114,-0.00335322,32.11905606,-0.003018817,34.5391549,-0.00291944
2025/10/25 12:00,10.01,27.8,0.4028,34.8,34.5,35.2,32.2,-0.8629,22.20432366,4.93,0.108,1.940809453,1056,3.279137303,3.052632164,34.78254543,-0.002742774,35.19678703,-0.00335323,32.1160452,-0.003018205,34.53620453,-0.00291839
2025/10/25 12:00,10.01,27.9,0.4028,34.8,34.5,35.2,32.1,-0.8656,22.18482317,4.93,0.108,1.940809453,1057,3.277097681,3.054532081,34.77986338,-0.002741372,35.19340571,-0.003351835,32.11303716,-0.003017669,34.53325491,-0.002914427
2025/10/25 12:00,10.03,27.9,0.4028,34.9,34.5,35.2,32.2,-0.8646,22.18482317,4.93,0.106,1.941378295,1058,3.277833245,3.059948219,34.77718252,-0.002740051,35.19002639,-0.00335052,32.110032,-0.003017211,34.53015553,-0.002912032
2025/10/25 12:00,10.02,27.9,0.4065,34.9,34.6,35.2,32.1,-0.8639,22.46220874,4.93,0.105,1.941662558,1059,3.306931157,3.029999575,34.77450293,-0.002738812,35.18679826,-0.003347801,32.10702982,-0.003016831,34.52705706,-0.002909695
2025/10/25 12:00,10,27.9,0.4031,34.9,34.6,35.2,32.1,-0.8639,22.20726397,4.93,0.109,1.940524873,1060,3.279074867,3.049640647,34.7718247,-0.002737656,35.18342173,-0.003346671,32.1040307,-0.003016529,34.5239596,-0.002907417
2025/10/25 12:00,10.01,27.9,0.4046,34.9,34.6,35.2,32.1,-0.8632,22.31960014,4.93,0.107,1.941093927,1061,3.291488086,3.041177649,34.76914789,-0.002736582,35.18004747,-0.003345622,32.10103473,-0.003016305,34.52086322,-0.002905198
2025/10/25 12:00,10.02,27.9,0.402,34.8,34.5,35.2,32.1,-0.8636,22.12502408,4.93,0.108,1.940809453,1062,3.270833812,3.063439042,34.76647259,-0.002735591,35.1766756,-0.003344654,32.09804201,-0.00301616,34.51791711,-0.002901552
2025/10/25 12:00,10.02,27.9,0.4016,34.8,34.5,35.2,32.1,-0.8649,22.09514802,4.93,0.107,1.941093927,1063,3.268067799,3.066031862,34.76364978,-0.002736168,35.17330621,-0.003343767,32.0950526,-0.003016094,34.51482166,-0.002899474
2025/10/25 12:00,10.01,27.9,0.4005,34.8,34.5,35.2,32.1,-0.8646,22.01306962,4.93,0.106,1.941378295,1064,3.259785484,3.07075421,34.76083015,-0.002736803,35.16993939,-0.003342961,32.09206661,-0.003016107,34.51172755,-0.002897454
2025/10/25 12:00,10.01,27.9,0.4046,34.8,34.5,35.2,32.1,-0.8642,22.31960014,4.93,0.106,1.941378295,1065,3.291858099,3.040835814,34.75801375,-0.002737498,35.16657523,-0.003342237,32.08908412,-0.003016199,34.50863486,-0.002895494
2025/10/25 12:00,10.01,27.9,0.4028,34.8,34.5,35.2,32.1,-0.8632,22.18482317,4.93,0.109,1.940524873,1066,3.276729694,3.054875115,34.75505008,-0.002736743,35.16321384,-0.003341595,32.08610521,-0.003016371,34.50554368,-0.002893592
2025/10/25 12:00,10.03,27.9,0.4046,34.7,34.5,35.1,32.1,-0.8649,22.31960014,4.93,0.108,1.940809453,1067,3.291117935,3.047596652,34.75223891,-0.002737533,35.15985531,-0.003341034,32.08312997,-0.003016623,34.5024541,-0.00289175
2025/10/25 12:00,10.02,27.9,0.3994,34.7,34.5,35.1,32.1,-0.8629,21.93110964,4.93,0.109,1.940524873,1068,3.25005056,3.08302896,34.74958032,-0.002736898,35.15649824,-0.003337562,32.08030759,-0.00301547,34.49951529,-0.002888482
2025/10/25 12:00,10.02,27.9,0.4065,34.7,34.5,35.1,32.1,-0.8632,22.46220874,4.93,0.106,1.941378295,1069,3.306558672,3.030340906,34.74692379,-0.002736347,35.15329182,-0.003335682,32.07733697,-0.003012913,34.49657674,-0.002885297
2025/10/25 12:00,10.01,27.9,0.4031,34.7,34.5,35.1,32.1,-0.8632,22.20726397,4.93,0.11,1.940240188,1070,3.278706361,3.053033391,34.7441188,-0.002734372,35.15008706,-0.003333907,32.07451788,-0.003011945,34.49363855,-0.002882196
2025/10/25 12:00,10.02,27.8,0.4028,34.7,34.5,35.1,32.1,-0.8636,22.20432366,4.93,0.105,1.941662558,1071,3.280241442,3.054653195,34.74131452,-0.002732456,35.14673344,-0.00333073,32.07155073,-0.003009573,34.49070079,-0.002879178
2025/10/25 12:00,10.02,27.8,0.4024,34.7,34.5,35,32.1,-0.8629,22.1743869,4.93,0.105,1.941662558,1072,3.277107103,3.057574771,34.73851105,-0.002730602,35.14338018,-0.003327636,32.06858469,-0.003007283,34.48776356,-0.002876243
2025/10/25 12:00,10.02,27.9,0.4024,34.8,34.5,35.1,32.1,-0.8629,22.15491579,4.93,0.104,1.941946715,1073,3.275433466,3.059137089,34.73570846,-0.002728807,35.14002737,-0.003324624,32.06561985,-0.003005073,34.48482694,-0.002873392
2025/10/25 12:00,10.01,27.9,0.4069,34.8,34.5,35.1,32.1,-0.8649,22.49227662,4.93,0.104,1.941946715,1074,3.310392566,3.023810561,34.73290681,-0.002727074,35.13667509,-0.003321695,32.06265631,-0.003002944,34.48189102,-0.002870624
2025/10/25 12:00,10,27.9,0.4046,34.8,34.5,35.1,32.1,-0.8612,22.31960014,4.93,0.108,1.940809453,1075,3.291117935,3.038481208,34.7301062,-0.002725401,35.13332345,-0.003318849,32.05969414,-0.003000896,34.47895589,-0.002867939
2025/10/25 12:00,10.03,27.9,0.4028,34.7,34.5,35.1,32.1,-0.8646,22.18482317,4.93,0.108,1.940809453,1076,3.277097681,3.060635042,34.7273067,-0.002723788,35.12997255,-0.003316085,32.05673343,-0.00299893,34.47602162,-0.002865338
2025/10/25 12:00,10.03,27.9,0.4005,34.7,34.5,35.1,32.1,-0.8636,22.01306962,4.93,0.107,1.941093927,1077,3.259420454,3.077234171,34.72450839,-0.002722237,35.12662247,-0.003313404,32.05377428,-0.002997045,34.47308832,-0.002862821
2025/10/25 12:00,10.02,27.9,0.399,34.7,34.5,35.1,32.1,-0.8632,21.90133537,4.93,0.104,1.941946715,1078,3.24872878,3.084283324,34.72171134,-0.002720747,35.12327332,-0.003310806,32.05081676,-0.002995242,34.47015606,-0.002860388
2025/10/25 12:00,10.02,27.9,0.4061,34.7,34.5,35.1,32.1,-0.8639,22.43215651,4.93,0.104,1.941946715,1079,3.30421605,3.032489356,34.71891564,-0.002719317,35.11992518,-0.003308291,32.04801008,-0.002992035,34.46722493,-0.002858038
2025/10/25 12:00,10.03,27.9,0.4039,34.7,34.5,35.1,32.1,-0.8629,22.26714919,4.93,0.108,1.940809453,1080,3.285674209,3.052645929,34.71612135,-0.002717949,35.11657817,-0.00330586,32.0450546,-0.00299042,34.46429502,-0.002855772
2025/10/25 12:00,10.02,27.9,0.4046,34.7,34.5,35.1,32.1,-0.8636,22.31960014,4.93,0.107,1.941093927,1081,3.291488086,3.044215789,34.71332857,-0.002716643,35.11323236,-0.003303511,32.04210103,-0.002988886,34.46136642,-0.002853591
2025/10/25 12:01,10,27.9,0.4035,34.7,34.5,35.1,32.1,-0.8652,22.23719875,4.93,0.107,1.941093927,1082,3.282926653,3.046062571,34.71053736,-0.002715397,35.10988786,-0.003301245,32.03929855,-0.002985949,34.45843921,-0.002851493
2025/10/25 12:01,10.01,27.9,0.4046,34.7,34.5,35.1,32.1,-0.8636,22.31960014,4.93,0.107,1.941093927,1083,3.291488086,3.041177649,34.7075972,-0.002712705,35.10654477,-0.003299063,32.03634754,-0.002984603,34.45551348,-0.00284948
2025/10/25 12:01,10.03,27.8,0.4031,34.7,34.4,35,32,-0.8649,22.22678653,4.93,0.108,1.940809453,1084,3.281474532,3.056552748,34.70480788,-0.002711559,35.10320317,-0.003296965,32.0335478,-0.002981855,34.45258931,-0.002847552
2025/10/25 12:01,10,27.8,0.4061,34.7,34.4,35,32,-0.8629,22.45190022,4.93,0.107,1.941093927,1085,3.305127605,3.02560179,34.70201886,-0.00270748,35.09986317,-0.00329495,32.03074882,-0.002979213,34.4496668,-0.002845707
2025/10/25 12:01,10.04,27.8,0.4024,34.6,34.4,35,32,-0.8659,22.1743869,4.93,0.108,1.940809453,1086,3.276004497,3.064708858,34.69922874,-0.002703463,35.09652485,-0.003293019,32.02795068,-0.002976677,34.44674603,-0.002843948
2025/10/25 12:01,10.03,27.8,0.405,34.7,34.4,35,32,-0.8646,22.36925613,4.93,0.106,1.941378295,1087,3.296991669,3.042167226,34.69643759,-0.002699508,35.09318832,-0.003291172,32.02515348,-0.002974248,34.44382708,-0.002842273
2025/10/25 12:01,10.02,27.8,0.4024,34.7,34.4,35,32,-0.8652,22.1743869,4.93,0.108,1.940809453,1088,3.276004497,3.05860386,34.69364548,-0.002695615,35.08985368,-0.003289409,32.02235731,-0.002971925,34.44091004,-0.002840683
2025/10/25 12:01,10.01,27.8,0.4024,34.6,34.4,35.1,32.1,-0.8629,22.1743869,4.93,0.106,1.941378295,1089,3.276739704,3.054865783,34.69085249,-0.002691782,35.08652101,-0.00328773,32.01956225,-0.002969709,34.43799501,-0.002839179
2025/10/25 12:01,10.02,27.9,0.4024,34.7,34.4,35,32.1,-0.8636,22.15491579,4.93,0.105,1.941662558,1090,3.275066536,3.059479827,34.6879096,-0.002689497,35.08319041,-0.003286136,32.0166193,-0.002969084,34.43508206,-0.00283776
2025/10/25 12:01,10.03,27.9,0.4046,34.7,34.5,35,32,-0.8656,22.31960014,4.93,0.105,1.941662558,1091,3.292227975,3.046569094,34.68496749,-0.002687248,35.07986198,-0.003284626,32.01367913,-0.002968543,34.43217128,-0.002836426
2025/10/25 12:01,10.03,27.9,0.4046,34.7,34.4,35,32,-0.8646,22.31960014,4.93,0.108,1.940809453,1092,3.291117935,3.047596652,34.68202622,-0.002685037,35.07653582,-0.003283201,32.01074184,-0.002968085,34.42926276,-0.002835178
